categoryId,productId,productName,price,colourCode,colour,description,productFamily,productSubfamily,section,lowOnStock,url,currency,image
407813179,379790429,FAUX PATENT LEATHER PENNY LOAFERS,24.95,800,Black,Flat loafers. Faux patent leather finish. Front ruching detail. High vamp and saddle.Sole height: 0.8 inches (2 cm),ZAPATO PLANO,Z1B:ZAPATO PLAN,WOMAN,True,https://www.zara.com/us/en/faux-patent-leather-penny-loafers-p12544410.html?v1=407813179&v2=2419285,USD,"['https://static.zara.net/assets/public/fee0/e273/7cc740369b2f/7e9bda9861e6/12544410800-015-a2/12544410800-015-a2.jpg', 'https://static.zara.net/assets/public/cf8c/db49/246f44388e42/df6921dddbd5/12544410800-e2/12544410800-e2.jpg', 'https://static.zara.net/assets/public/883f/620e/74704b1bac0c/7de87d0a80f0/12544410800-015-a1/12544410800-015-a1.jpg', 'https://static.zara.net/assets/public/5ab1/7f87/4a79412e9c5c/068d04f08d64/12544410800-e1/12544410800-e1.jpg', 'https://static.zara.net/assets/public/2cbf/4125/25e8483ba7ef/206d1e902e91/12544410800-e4/12544410800-e4.jpg', 'https://static.zara.net/assets/public/2627/4d20/8ea74656bd00/3b02385d16a2/12544410800-e3/12544410800-e3.jpg', 'https://static.zara.net/assets/public/685e/5864/e29249848e15/9f179e156e9d/12544410800-015-p/12544410800-015-p.jpg', 'https://static.zara.net/assets/public/d22f/834a/ac3b4ab8b2d1/9b6f57162559/12544410800-e5/12544410800-e5.jpg']"
389027807,389021484,LEATHER BOOTS WITH PULL TABS,111.3,800,Black,Flat leather knee high boots. Equestrian style. Pull tab detail at sides. Round toe.Sole height: 1.8 inches (4.5 cm),BOTA PLANA,Z1W:BOTA,WOMAN,True,https://www.zara.com/us/en/leather-boots-with-pull-tabs-p11008410.html?v1=389027807&v2=2419285,USD,"['https://static.zara.net/assets/public/c2fc/b894/d30e49b589a2/bb69ca5c50b9/11008410800-a2/11008410800-a2.jpg', 'https://static.zara.net/assets/public/b211/84e2/94a74cefa55b/bcacfaf4fa6c/11008410800-e2/11008410800-e2.jpg', 'https://static.zara.net/assets/public/6dc6/916d/6bc84988b14b/1d9555536f5c/11008410800-e4/11008410800-e4.jpg', 'https://static.zara.net/assets/public/f625/73cb/0f67409a9c08/60456d88a48a/11008410800-e1/11008410800-e1.jpg', 'https://static.zara.net/assets/public/993b/457c/178c4cc38d70/b1b370bf1879/11008410800-e3/11008410800-e3.jpg', 'https://static.zara.net/assets/public/22ec/130d/c06543029a38/64af03036be8/11008410800-e5/11008410800-e5.jpg', 'https://static.zara.net/assets/public/2003/7dd9/069443ee8d06/8af056701544/11008410800-a4/11008410800-a4.jpg', 'https://static.zara.net/assets/public/a778/fed1/65584258a83a/357ebbd5b73a/11008410800-p/11008410800-p.jpg', 'https://static.zara.net/assets/public/ba60/ca16/f97d4f65a26a/e75b8809a511/11008410800-a3/11008410800-a3.jpg', 'https://static.zara.net/assets/public/4f00/3098/ea2a4b29b649/89446061575b/11008410800-a1/11008410800-a1.jpg']"
383845657,383839544,BLOCK HEEL LEATHER ANKLE BOOTS,76.3,800,Black,Leather ankle boots. Block heels. Rounded toe.Heel height: 3.1 inches (8 cm),BOTIN TACON,Z1B:BOTIN,WOMAN,False,https://www.zara.com/us/en/block-heel-leather-ankle-boots-p12105410.html?v1=383845657&v2=2419285,USD,"['https://static.zara.net/photos///2024/I/1/1/p/2105/410/800/2/2105410800_16_1_1/w/563/poster.jpg', 'https://static.zara.net/assets/public/469f/6268/c68f4afa8862/ad1c6269f20f/12105410800-p/12105410800-p.jpg', 'https://static.zara.net/assets/public/380e/eda5/91c84893bb24/e17043cfecc5/12105410800-e4/12105410800-e4.jpg', 'https://static.zara.net/assets/public/1623/e0f6/31c345c8ac12/71e3d0641ef5/12105410800-e1/12105410800-e1.jpg', 'https://static.zara.net/assets/public/14cc/844f/56b54d96b208/8575cc4850a6/12105410800-e2/12105410800-e2.jpg', 'https://static.zara.net/assets/public/dec6/b09d/29854f80b910/06138c3c5508/12105410800-e5/12105410800-e5.jpg', 'https://static.zara.net/assets/public/7423/66a9/4c134e139aa2/779b02d46cc4/12105410800-e3/12105410800-e3.jpg', 'https://static.zara.net/photos///2024/I/1/1/p/2105/410/800/2/2105410800_16_1_1/w/375/poster.jpg']"
426628388,426553001,SUEDE FRINGED HIGH SHAFT BOOTS,160.3,116,Chocolate Brown,Over the knee high boots made of suede. Fringe detail at side shaft. Pointed toe.Heel height: 3.3 inches (8.5 cm),BOTA TACON,Z1B:BOTA,WOMAN,False,https://www.zara.com/us/en/suede-fringed-high-shaft-boots-p12004510.html?v1=426628388&v2=2419285,USD,"['https://static.zara.net/assets/public/931d/9337/506146e7a430/75b0cad66286/12004510116-a1/12004510116-a1.jpg', 'https://static.zara.net/assets/public/d9e0/0655/08e74bdbaf07/377edd048b8f/12004510116-a3/12004510116-a3.jpg', 'https://static.zara.net/assets/public/1b69/a9b0/b0fc47929f8b/6f3121c0f2a5/12004510116-e1/12004510116-e1.jpg', 'https://static.zara.net/assets/public/2811/5c49/612a42528e16/db91e24e1cc8/12004510116-p/12004510116-p.jpg', 'https://static.zara.net/assets/public/0633/4d9a/f4064554bbb7/cc9812e2c546/12004510116-a2/12004510116-a2.jpg', 'https://static.zara.net/assets/public/bdf4/1c67/1d614e52aaba/56694e2e08ee/12004510116-e3/12004510116-e3.jpg', 'https://static.zara.net/assets/public/7045/567a/66da42e2a1c4/4a90e0d7a34a/12004510116-e4/12004510116-e4.jpg', 'https://static.zara.net/assets/public/24bf/09f7/bc014fe9b097/45a85fdbaed2/12004510116-e2/12004510116-e2.jpg', 'https://static.zara.net/assets/public/ba65/cabe/860e4b05aeee/a65264442817/12004510116-e5/12004510116-e5.jpg']"
393174240,393172269,RHINESTONE HEELED SLINGBACKS,48.93,800,Black,Slingback heels with front beading. Pointed toe. Buckled ankle strap closure.Heel height: 3.7 inches (9.5 cm),ZAPATO TACON,Z1B:ZAPATO TACO,WOMAN,True,https://www.zara.com/us/en/rhinestone-heeled-slingbacks-p12200510.html?v1=393174240&v2=2419285,USD,"['https://static.zara.net/assets/public/ab5d/7947/b4e64ee0a961/21e731ee57e9/12200510800-e1/12200510800-e1.jpg', 'https://static.zara.net/assets/public/117c/b1ce/41e54977b660/f2049e08df46/12200510800-e5/12200510800-e5.jpg', 'https://static.zara.net/assets/public/e46d/83c2/9195423db929/e28d8ac82fcb/12200510800-e4/12200510800-e4.jpg', 'https://static.zara.net/assets/public/e7e4/58d5/4e3e491a8ec2/1179fa7369b4/12200510800-e3/12200510800-e3.jpg', 'https://static.zara.net/assets/public/6291/3bcd/66634e8d938c/5b385865531f/12200510800-e2/12200510800-e2.jpg']"
364107181,364103117,SATIN EFFECT FLAT SHOES,24.95,800,Black,Flat satin effect shoes. Thin strap at instep. Buckled ankle strap closure.Sole height: 0.4 inches (1 cm),ZAPATO PLANO,Z1T:ZAPATO PLAN,WOMAN,True,https://www.zara.com/us/en/satin-effect-flat-shoes-p13520410.html?v1=364107181&v2=2419285,USD,"['https://static.zara.net/assets/public/ac7a/af75/33b840f3bad0/51399a4580af/13520410800-e4/13520410800-e4.jpg', 'https://static.zara.net/assets/public/2041/b2ce/262241d7b101/36e77dbc6ae9/13520410800-e5/13520410800-e5.jpg', 'https://static.zara.net/assets/public/b8c5/e3a4/82514fa98760/e0a2027820ab/13520410800-e1/13520410800-e1.jpg', 'https://static.zara.net/assets/public/2daf/8230/72104cf69a98/f6701d8fabbf/13520410800-e3/13520410800-e3.jpg', 'https://static.zara.net/assets/public/085e/e9fb/394c433791d4/89d80822638f/13520410800-e2/13520410800-e2.jpg']"
377536208,377531503,METAL DETAIL LEATHER HIGH HEEL SHOES,55.93,001,White,Heeled leather shoes. Metal plate on the front. Pointed toe.Heel height: 1.6 inches (4 cm),ZAPATO TACON,Z1W:ZAPATO TACO,WOMAN,True,https://www.zara.com/us/en/metal-detail-leather-high-heel-shoes-p11223410.html?v1=377536208&v2=2419285,USD,"['https://static.zara.net/assets/public/6d56/2759/d4ea445e85d4/6b61328fafcb/11223410001-e4/11223410001-e4.jpg', 'https://static.zara.net/assets/public/7fdf/6f13/5b134f1e8450/65f6e12af9ae/11223410001-p/11223410001-p.jpg', 'https://static.zara.net/assets/public/1913/385f/97284d20b015/e5684ae4e6a5/11223410001-e3/11223410001-e3.jpg', 'https://static.zara.net/assets/public/3f40/16d9/ecf642aa9bd0/b327e689d933/11223410001-e5/11223410001-e5.jpg', 'https://static.zara.net/assets/public/d6ea/3938/db444010a25d/18dfcb377083/11223410001-e1/11223410001-e1.jpg', 'https://static.zara.net/assets/public/94af/1771/cc514cad8aee/fa57cbfb3c58/11223410001-e6/11223410001-e6.jpg', 'https://static.zara.net/assets/public/3f2d/6f94/5df6406ab83e/e787b753fe33/11223410001-e2/11223410001-e2.jpg']"
391627700,391622531,SOFT LEATHER ANKLE BOOT,97.3,800,Black,Leather ankle boots. Thin heel. Round toe.Heel height: 2.8 inches (7 cm),BOTIN TACON,Z1B:BOTIN,WOMAN,False,https://www.zara.com/us/en/soft-leather-ankle-boot-p12101410.html?v1=391627700&v2=2419285,USD,"['https://static.zara.net/assets/public/d0ac/b3f3/8cc348ccad7b/1bd1eb4d90d8/12101410800-e4/12101410800-e4.jpg', 'https://static.zara.net/assets/public/8900/6c1e/49644ea586b7/eefab9636746/12101410800-e3/12101410800-e3.jpg', 'https://static.zara.net/assets/public/96d6/cdd1/072a4ba39e5d/a38adb89352b/12101410800-e1/12101410800-e1.jpg', 'https://static.zara.net/assets/public/f26c/6267/2db049a18d11/6af34cfcc3bc/12101410800-a1/12101410800-a1.jpg', 'https://static.zara.net/assets/public/7af9/35ce/1940444f8270/9302038211f5/12101410800-p/12101410800-p.jpg', 'https://static.zara.net/assets/public/d866/0e7b/1a2c4f8ebac2/3b515fbd9d82/12101410800-e5/12101410800-e5.jpg', 'https://static.zara.net/assets/public/a58f/8e9a/97b94984905c/6cdf85497d0e/12101410800-e2/12101410800-e2.jpg']"
376549349,376547138,TIED CROCHET WEDGES,41.94,002,Off White,Crochet wedge shoes. Ankle strap closure.Wedge height: 3.9 inches (10 cm),CUÑA,Z1B:ABIERTO TAC,WOMAN,True,https://www.zara.com/us/en/tied-crochet-wedges-p12285310.html?v1=376549349&v2=2419285,USD,"['https://static.zara.net/assets/public/f0d8/e5aa/70294c63ae8d/3e9f726954ca/12285310002-e3/12285310002-e3.jpg', 'https://static.zara.net/assets/public/ec97/d735/9212451f8ce3/b330ffe07459/12285310002-e2/12285310002-e2.jpg', 'https://static.zara.net/assets/public/2bd0/6d6a/34184fc38088/6a2009c22a7d/12285310002-p/12285310002-p.jpg', 'https://static.zara.net/assets/public/a2cc/df8c/e60e45a286fe/07aef4cddd92/12285310002-e5/12285310002-e5.jpg', 'https://static.zara.net/assets/public/786d/a768/7e724545907d/2d44b7605def/12285310002-e1/12285310002-e1.jpg', 'https://static.zara.net/assets/public/1a3c/7210/bd00452a84e1/98120b0194e0/12285310002-a1/12285310002-a1.jpg', 'https://static.zara.net/assets/public/55ca/10dc/0766496f8434/4acc16513850/12285310002-e4/12285310002-e4.jpg']"
389014829,389011329,VELVET LOOK HEELED BOOTS,76.3,800,Black,Velvet look high heeled boots. Wide shaft. Rounded toe.Heel height: 3.1 inches (8 cm),BOTA TACON,Z1W:BOTA,WOMAN,False,https://www.zara.com/us/en/velvet-look-heeled-boots-p11026410.html?v1=389014829&v2=2419285,USD,"['https://static.zara.net/assets/public/13ca/033e/bd854436bc34/9583f23c7dff/11026410800-e5/11026410800-e5.jpg', 'https://static.zara.net/assets/public/bc6b/0171/9e8545b5a8f8/1b797e5ee08b/11026410800-p/11026410800-p.jpg', 'https://static.zara.net/photos///2024/I/1/1/p/1026/410/800/2/1026410800_16_1_1/w/563/poster.jpg', 'https://static.zara.net/assets/public/3453/d16f/c1664d5ba0c2/88183b93e890/11026410800-e1/11026410800-e1.jpg', 'https://static.zara.net/assets/public/a5d4/a098/819f4d9fa2a9/a9bfbfb8e19e/11026410800-a1/11026410800-a1.jpg', 'https://static.zara.net/assets/public/3f49/f28c/3d07442ba04c/6e89af15ad1c/11026410800-e4/11026410800-e4.jpg', 'https://static.zara.net/assets/public/546a/2a90/150d419a8e28/8c7195cbe165/11026410800-e2/11026410800-e2.jpg', 'https://static.zara.net/photos///2024/I/1/1/p/1026/410/800/2/1026410800_16_1_1/w/375/poster.jpg', 'https://static.zara.net/assets/public/070b/a250/2de54882832c/c6db553e2339/11026410800-e3/11026410800-e3.jpg']"
364096481,364093698,STRAPPY SUEDE SANDALS,35.94,709,Dark tan,Flat leather sandals made of suede. Wide straps with adjustable golden buckles. Adhesive strap closure. Round toe.Sole height: 1 inch (2.5 cm),PALA/PINKY,Z1T:ABIERTO PLA,WOMAN,True,https://www.zara.com/us/en/strappy-suede-sandals-p13611310.html?v1=364096481&v2=2419285,USD,"['https://static.zara.net/assets/public/7cd2/ae63/5bf6427daa96/f8695423ea84/13611310709-e3/13611310709-e3.jpg', 'https://static.zara.net/assets/public/868f/21ba/0d214a1288bd/469a6e5ca390/13611310709-a2/13611310709-a2.jpg', 'https://static.zara.net/assets/public/5494/a0b7/410c4c73bb72/467505505e85/13611310709-e2/13611310709-e2.jpg', 'https://static.zara.net/assets/public/783d/4c54/5f7743be8444/1290b68f4c83/13611310709-a1/13611310709-a1.jpg', 'https://static.zara.net/assets/public/44ef/5ba9/e390430388a5/9ac47690475b/13611310709-p/13611310709-p.jpg', 'https://static.zara.net/assets/public/b0df/0def/19a5491496a1/00e15bcb6fe3/13611310709-e1/13611310709-e1.jpg', 'https://static.zara.net/assets/public/b213/8f82/cd4842768899/a2a51a91f33d/13611310709-e4/13611310709-e4.jpg', 'https://static.zara.net/assets/public/4487/1ad0/ff0f45adbda2/ddc3449b5a44/13611310709-e5/13611310709-e5.jpg']"
382162602,382157709,RUCHED ANKLE BOOTS,55.93,800,Black,Lug sole ankle boots. Front ruching detail. Side elastic goring and back pull tab. Rounded toe.Sole height: 1.8 inches (4.5 cm),BOTIN PLANO,Z1B:BOTIN,WOMAN,False,https://www.zara.com/us/en/ruched-ankle-boots-p12158410.html?v1=382162602&v2=2419285,USD,"['https://static.zara.net/assets/public/1c1c/d7a7/fef14926a790/380b9701c238/12158410800-e3/12158410800-e3.jpg', 'https://static.zara.net/assets/public/c9b2/059e/99e34de5867b/28b7691924f1/12158410800-a1/12158410800-a1.jpg', 'https://static.zara.net/assets/public/af68/4931/d7d04f2ba7cd/8acc7eaeaf98/12158410800-p/12158410800-p.jpg', 'https://static.zara.net/assets/public/4694/a1ad/1a2144e991a7/3f13e61b6659/12158410800-e4/12158410800-e4.jpg', 'https://static.zara.net/assets/public/f77b/35bb/4ad64c219417/d90d32c345de/12158410800-e1/12158410800-e1.jpg', 'https://static.zara.net/assets/public/c58d/f093/c30746be8ca0/d0910d20b4f9/12158410800-e5/12158410800-e5.jpg', 'https://static.zara.net/assets/public/13c5/ade8/268541f4a7de/d70245b8039e/12158410800-e2/12158410800-e2.jpg']"
379905242,379903971,LEATHER KNEE HIGH BOOTS,118.3,800,Black,Knee high boots made of leather. Contrasting turned-up detail. Round toe.Heel height: 1.8 inches (4.5 cm),BOTA PLANA,Z1B:BOTA,WOMAN,False,https://www.zara.com/us/en/leather-knee-high-boots-p12053410.html?v1=379905242&v2=2419285,USD,"['https://static.zara.net/assets/public/6f21/e011/dd464a86ac46/1185aca7156b/12053410800-e4/12053410800-e4.jpg', 'https://static.zara.net/assets/public/f679/2777/f7414a3fad36/8d11ab914078/12053410800-e5/12053410800-e5.jpg', 'https://static.zara.net/assets/public/1e9c/042a/7eae4f2abeb9/e4633540c7ce/12053410800-e6/12053410800-e6.jpg', 'https://static.zara.net/assets/public/7aa9/3966/93894ab7b3f6/f7667a3a5b37/12053410800-e3/12053410800-e3.jpg', 'https://static.zara.net/assets/public/93a5/ead1/d7cd43f685ea/ae16668c6a6a/12053410800-p/12053410800-p.jpg', 'https://static.zara.net/assets/public/afb4/0426/4981407faab8/e81ef1d58cb3/12053410800-e1/12053410800-e1.jpg', 'https://static.zara.net/assets/public/d321/9106/9067414b8477/530dbbcd0743/12053410800-e2/12053410800-e2.jpg']"
383456078,383448148,FAUX PATENT LEATHER HEELED BOOTS,76.3,800,Black,Ankle boots. Faux patent leather finish. Wide shaft. Squared toe.Heel height: 2.6 inches (6.5 cm),BOTA TACON,Z1W:BOTA,WOMAN,True,https://www.zara.com/us/en/faux-patent-leather-heeled-boots-p11011410.html?v1=383456078&v2=2419285,USD,"['https://static.zara.net/assets/public/7f30/17fc/287c4aa78220/fa06deeef6a1/11011410800-e1/11011410800-e1.jpg', 'https://static.zara.net/assets/public/e35e/f1c4/df594d9391b2/be8f2cdcb948/11011410800-a3/11011410800-a3.jpg', 'https://static.zara.net/assets/public/2710/ef0e/5ff74b88bbae/071474eac56e/11011410800-e2/11011410800-e2.jpg', 'https://static.zara.net/assets/public/4b8d/5904/9ad54598b949/774dd1f18e38/11011410800-e4/11011410800-e4.jpg', 'https://static.zara.net/assets/public/eff0/ae1a/83b643ffa4ff/1fe5148f881f/11011410800-e5/11011410800-e5.jpg', 'https://static.zara.net/assets/public/7130/938a/e72649248c95/975b0291532b/11011410800-a5/11011410800-a5.jpg', 'https://static.zara.net/assets/public/f8a8/e273/c6fa402ebe76/e1b95c3a30a1/11011410800-a4/11011410800-a4.jpg', 'https://static.zara.net/assets/public/e239/3df7/2ff947f4b602/27b9fbb3a1a5/11011410800-p/11011410800-p.jpg', 'https://static.zara.net/assets/public/f7d8/d6cf/d4614be985a9/6a9d7dffae62/11011410800-e3/11011410800-e3.jpg', 'https://static.zara.net/assets/public/db49/a2e8/61f94bcdb9f2/0f0011260785/11011410800-a1/11011410800-a1.jpg']"
366299761,366264507,LOW HEEL ROPE SANDALS,29.94,203,Multi-color,Flat sandals with rope detail in contrasting color and toe post. Tied closure.Sole height: 0.4 inches (1 cm),PALA/PINKY,Z1T:ABIERTO PLA,WOMAN,False,https://www.zara.com/us/en/low-heel-rope-sandals-p13641410.html?v1=366299761&v2=2419285,USD,"['https://static.zara.net/assets/public/7276/d9d8/7f25437684af/7cb9835acba3/13641410203-e5/13641410203-e5.jpg', 'https://static.zara.net/assets/public/503e/80eb/76314e44805b/3b4d3c175adf/13641410203-e4/13641410203-e4.jpg', 'https://static.zara.net/assets/public/d9ea/e61a/bbfa48db8edc/79bad37ef596/13641410203-p/13641410203-p.jpg', 'https://static.zara.net/assets/public/fdde/7d3e/327c46bda0f6/420ff7ed3115/13641410203-e3/13641410203-e3.jpg', 'https://static.zara.net/assets/public/970c/0e5a/55354c498f79/8480e08f03c7/13641410203-e2/13641410203-e2.jpg', 'https://static.zara.net/assets/public/c93f/59af/93b5436fa387/d1b58d1742e7/13641410203-e1/13641410203-e1.jpg']"
371356458,371349903,CURVED KITTEN PUMP,34.93,131,Taupe Gray,Curved kitten heeled shoes. Satin effect fabric. Pointed toe.Heel height: 1.6 inches (4 cm),ZAPATO TACON,Z1W:ZAPATO TACO,WOMAN,True,https://www.zara.com/us/en/curved-kitten-pump-p11218410.html?v1=371356458&v2=2419285,USD,"['https://static.zara.net/assets/public/9399/7b6f/e0bb4e019dbf/8854ac9a2855/11218410131-a1/11218410131-a1.jpg', 'https://static.zara.net/assets/public/6656/442a/26e04f94be03/1ec834a25904/11218410131-e2/11218410131-e2.jpg', 'https://static.zara.net/assets/public/2ff8/52b6/9ce744f2931f/54d8573909ab/11218410131-p/11218410131-p.jpg', 'https://static.zara.net/assets/public/24fa/f77c/264643d091ef/37343c95df8b/11218410131-e3/11218410131-e3.jpg', 'https://static.zara.net/assets/public/ecbf/1a5c/b6ed4f1fb9e3/1a04bfd06320/11218410131-e4/11218410131-e4.jpg', 'https://static.zara.net/assets/public/f565/7658/fa4b4705bebe/1802ac19fbc8/11218410131-e1/11218410131-e1.jpg', 'https://static.zara.net/assets/public/0a96/2838/13794d11a502/013103efa4d2/11218410131-e5/11218410131-e5.jpg']"
395974253,395973554,SLING BACK HEELS WITH GROMMETS,34.93,800,Black,Slingback heels with grommets along the exterior. Thin heel. Adjustable ankle strap. Pointed toe.Heel height: 3 inches (7.5 cm),ZAPATO TACON,Z1T:ZAPATO TACO,WOMAN,True,https://www.zara.com/us/en/sling-back-heels-with-grommets-p13225410.html?v1=395974253&v2=2419285,USD,"['https://static.zara.net/assets/public/821e/8e27/bce74590be00/133d04818fd6/13225410800-a1/13225410800-a1.jpg', 'https://static.zara.net/assets/public/a6ec/6166/e5334d61b69b/22bce060c354/13225410800-e1/13225410800-e1.jpg', 'https://static.zara.net/assets/public/9d23/2eb7/8ccc47199913/2fd4de4afe0b/13225410800-e4/13225410800-e4.jpg', 'https://static.zara.net/assets/public/fc06/f23f/893f417e8725/940114c61a03/13225410800-e5/13225410800-e5.jpg', 'https://static.zara.net/assets/public/fc4d/c016/6b3243f2882e/fc90dc36eb35/13225410800-p/13225410800-p.jpg', 'https://static.zara.net/assets/public/66b6/602b/3bc644679055/2ccbd5b67003/13225410800-e3/13225410800-e3.jpg', 'https://static.zara.net/assets/public/c9b6/dc44/90da4fa2821a/b7a2c1f8b110/13225410800-e2/13225410800-e2.jpg']"
378179308,378155329,SATIN EFFECT PUMPS,34.93,050,Pink,Stiletto heel. Satin effect. Buckled ankle strap closure. Pointed toe.Heel height: 3.7 inches (9.5 cm),ZAPATO TACON,Z1B:ZAPATO TACO,WOMAN,True,https://www.zara.com/us/en/satin-effect-pumps-p12252410.html?v1=378179308&v2=2419285,USD,"['https://static.zara.net/assets/public/a99c/ff6d/14504adead43/446aeb04aa2c/12252410050-e1/12252410050-e1.jpg', 'https://static.zara.net/assets/public/b4d8/193b/18644b6c8c4e/61a569ae4e6a/12252410050-e3/12252410050-e3.jpg', 'https://static.zara.net/assets/public/4fb6/0572/6a0a49509af7/1464eb559861/12252410050-e5/12252410050-e5.jpg', 'https://static.zara.net/assets/public/fb06/a674/8b134339bc70/599ef11e81d6/12252410050-a1/12252410050-a1.jpg', 'https://static.zara.net/assets/public/23fb/d781/aba34f0cbb3e/38e7166e89da/12252410050-e4/12252410050-e4.jpg', 'https://static.zara.net/assets/public/d293/d554/95b542319222/c37fa8b6499f/12252410050-e2/12252410050-e2.jpg', 'https://static.zara.net/assets/public/dfd8/1aca/5d0c472c94f0/6f8785a4f6e1/12252410050-p/12252410050-p.jpg']"
364117792,364116634,SATIN EFFECT HEELED SLINGBACKS,34.93,060,Fuchsia,Heeled satin effect fabric slingbacks. Elastic heel strap. Pointed toe.Heel height: 3.7 inches (9.5 cm),ZAPATO TACON,Z1B:ZAPATO TACO,WOMAN,True,https://www.zara.com/us/en/satin-effect-heeled-slingbacks-p12219410.html?v1=364117792&v2=2419285,USD,"['https://static.zara.net/photos///2024/I/1/1/p/2219/410/060/2/2219410060_16_1_1/w/563/poster.jpg', 'https://static.zara.net/assets/public/cb2e/bee3/39ff429eb1a5/d7a884569f29/12219410060-e5/12219410060-e5.jpg', 'https://static.zara.net/photos///2024/I/1/1/p/2219/410/060/2/2219410060_16_1_1/w/375/poster.jpg', 'https://static.zara.net/assets/public/4e81/d4d3/d7544ba6a82c/4163bf0a4b6b/12219410060-e2/12219410060-e2.jpg', 'https://static.zara.net/assets/public/f52c/5306/2a894e2abc00/2cb0af3854d8/12219410060-e3/12219410060-e3.jpg', 'https://static.zara.net/assets/public/215f/24e3/67ca4f7aa280/a95161cb03d5/12219410060-e1/12219410060-e1.jpg', 'https://static.zara.net/assets/public/8f72/71a6/0bb54951af84/9197a69f3c15/12219410060-e4/12219410060-e4.jpg']"
378566623,378563172,LEATHER ANIMAL PRINT BALLET FLATS,39.95,195,Leopard,Leather ballet flats with furskin. Animal print. Rounded toe.Sole height: 0.1 inch (0.3 cm),ZAPATO PLANO,Z1B:ZAPATO PLAN,WOMAN,True,https://www.zara.com/us/en/leather-animal-print-ballet-flats-p12552410.html?v1=378566623&v2=2419285,USD,"['https://static.zara.net/assets/public/145b/33c4/752f47478c5f/fa158791c1c9/12552410195-e4/12552410195-e4.jpg', 'https://static.zara.net/assets/public/d453/1ef1/2a3b4c838ea4/3daf452d6831/12552410195-e1/12552410195-e1.jpg', 'https://static.zara.net/assets/public/5ad4/231f/137d4c7b9a9f/41637583a4d4/12552410195-ult/12552410195-ult.jpg', 'https://static.zara.net/assets/public/c242/54b7/472c45a2b76f/9695c830f5e0/12552410195-e3/12552410195-e3.jpg', 'https://static.zara.net/assets/public/7216/f206/f81c454da19d/c336f44765cb/12552410195-e2/12552410195-e2.jpg', 'https://static.zara.net/assets/public/3b16/2cfa/456b4a30b28c/bde64fa6b396/12552410195-p/12552410195-p.jpg', 'https://static.zara.net/assets/public/6ab8/0a77/4d76484eb829/e196f2d5aa7d/12552410195-e5/12552410195-e5.jpg']"
375222233,375220185,FAUX PATENT LEATHER PENNY LOAFERS,24.95,001,White,Flat faux patent leather loafers. High vamp and saddle. Rounded toe.Sole height: 0.2 inches (0.5 cm),ZAPATO PLANO,Z1B:ZAPATO PLAN,WOMAN,False,https://www.zara.com/us/en/faux-patent-leather-penny-loafers-p12540410.html?v1=375222233&v2=2419285,USD,"['https://static.zara.net/assets/public/a8ee/44a6/3f3a414893eb/dc25b95de379/12540410001-e4/12540410001-e4.jpg', 'https://static.zara.net/assets/public/d0b2/8e4c/d8644e8bbae6/0fa42279efc0/12540410001-e3/12540410001-e3.jpg', 'https://static.zara.net/assets/public/42d4/6842/e43d4349bbad/d6ba48a1bf49/12540410001-p/12540410001-p.jpg', 'https://static.zara.net/assets/public/91c9/5b1e/c5b0440ab699/a9d89ef7d781/12540410001-e1/12540410001-e1.jpg', 'https://static.zara.net/assets/public/c01b/8ce4/3a6642109cda/b673711aae1d/12540410001-e2/12540410001-e2.jpg', 'https://static.zara.net/assets/public/d78d/6730/c3b94f0e89c3/8f289c0c9ca0/12540410001-e5/12540410001-e5.jpg']"
393245734,393234423,METALLIC KITTEN HEEL BOOTS,76.3,091,Gold,"Knee high boots with a metallic effect. Long, wide shaft. Topstitching detail at upper. Kitten heel and round toe.Heel height: 2.6 inches (6.5 cm)",BOTA TACON,Z1B:BOTA,WOMAN,False,https://www.zara.com/us/en/metallic-kitten-heel-boots-p12003510.html?v1=393245734&v2=2419285,USD,"['https://static.zara.net/assets/public/9e16/6d19/f2bc4582aa88/9ee1e2eb30b7/12003510091-p/12003510091-p.jpg', 'https://static.zara.net/assets/public/0c58/8fee/cf704dcbaea9/fe563b95dd99/12003510091-e1/12003510091-e1.jpg', 'https://static.zara.net/assets/public/8ec3/a692/71144785b955/fedf7655f02c/12003510091-e3/12003510091-e3.jpg', 'https://static.zara.net/assets/public/4d49/7505/dc9743408662/28207dc16e45/12003510091-e2/12003510091-e2.jpg', 'https://static.zara.net/assets/public/cc0a/6c77/c0804c57b707/2431ecd10b21/12003510091-e4/12003510091-e4.jpg', 'https://static.zara.net/assets/public/cccb/5b33/d3814b88978b/7b1a1ecb3144/12003510091-e5/12003510091-e5.jpg']"
